0x2000 {}
0x2d9e {4074,4074,16,16,4,4,2,2}
0x2d9f {5341,149,39,8,7,4,1,1,1}
0x2da1 {1764,1764,36,36,2,2}
0x2da3 {15827,213,26,7,5,2,2}
0x2da5 {241,156,34,8,3,2,2}
0x2da7 {2716,2716,7,7,4,4,2,2}
0x2da9 {5101,5101,11,5,5,2,2}
0x2dab {3052,3052,28,28,2,2,2,2}
0x2dad {490,490,2,2,2,2,2,2}
0x2dae {8177,8177,24,24,2,2,2,2}
0x2daf {13321,352,31,16,9,2,2,2,1}
0x2db1 {16369,173,60,2,2,2,2}
0x2db3 {8174,8174,16,16,2,2,2,2}
0x2db5 {7147,7147,2,2,2,2,2,2}
0x2db6 {16,16,2,2,2,2,2,2}
0x2db7 {1519,249,43,2,2,2,2,2,1}
0x2db9 {172,172,20,20,2,2,2,2}
0x2dbb {16369,150,19,2,2,2,2,2,1}
0x2dbd {113,113,113,2,2,2,2,2,1}
0x2dbe {2032,218,12,12,3,2,2,2,1}
0x2dbf {8177,8177,25,25,3,3,1,1,1,1}
0x2dc1 {8176,8176,13,13,2,2}
0x2dc3 {14315,184,40,16,5,2,1}
0x2dc5 {113,113,113,19,4,2,2}
0x2dc7 {1771,1771,34,34,5,5,1,1}
0x2dc9 {1351,311,34,5,5,3,3}
0x2dcb {3706,3706,3,3,3,3,2,2}
0x2dcd {1129,1129,17,17,2,2,2,2}
0x2dce {2032,2032,23,23,6,6,2,2}
0x2dcf {916,88,6,6,6,3,1,1,1}
0x2dd1 {5447,54,14,7,6,2,2}
0x2dd3 {8177,8177,14,14,4,4,2,2}
0x2dd5 {406,406,23,23,2,2,2,2}
0x2dd7 {343,224,58,12,6,2,2,2,1}
0x2dd9 {8177,8177,48,48,2,2,2,2}
0x2ddb {4081,111,37,2,2,2,2,2,1}
0x2ddd {14315,250,38,2,2,2,2,2,1}
0x2dde {14315,137,21,10,9,2,2,2,1}
0x2ddf {8176,8176,21,21,5,5,1,1,1,1}
0x2de1 {16369,268,18,18,6,2,1}
0x2de3 {2032,2032,9,9,5,5,1,1}
0x2de5 {7987,7987,35,35,3,3,2,2}
0x2de7 {15827,137,32,4,4,3,1,1,1}
0x2de9 {406,406,8,8,6,6,2,2}
0x2deb {5101,5101,31,13,5,2,2,2,1}
0x2ded {4081,191,26,2,2,2,2,2,1}
0x2dee {2249,19,19,17,7,2,2,2,1}
0x2def {7147,7147,19,19,5,5,1,1,1,1}
0x2df1 {1939,1939,24,24,5,5,1,1}
0x2df3 {14315,125,7,7,6,3,1,1,1}
0x2df5 {16369,10,10,10,9,2,2,2,1}
0x2df6 {49,49,49,22,3,2,2,2,1}
0x2df7 {8174,8174,16,16,5,5,1,1,1,1}
0x2df9 {13321,452,27,5,5,5,1,1,1}
0x2dfb {8177,8177,27,27,8,8,1,1,1,1}
0x2dfd {8176,8176,38,38,3,3,1,1,1,1}
0x2dfe {7147,7147,16,16,2,2,1,1,1,1}
0x2dff {172,172,23,12,1,1,1,1,1,1,1}
0x2e01 {5320,5320,12,12}
0x2e03 {16369,75,13,3,1}
0x2e05 {16369,282,36,3,3}
0x2e07 {7651,7651,26,26,1,1}
0x2e09 {15827,217,31,23,10}
0x2e0b {126,126,3,3,3,3}
0x2e0d {8177,8177,25,25,2,2}
0x2e0e {112,112,50,50,6,6}
0x2e0f {1006,78,46,17,1,1,1}
0x2e11 {13321,83,51,7,5}
0x2e13 {6127,6127,34,34,3,3}
0x2e15 {1350,1350,18,18,3,3}
0x2e17 {3556,26,26,3,3,3,1}
0x2e19 {7987,7987,23,23,7,7}
0x2e1b {5447,173,27,12,5,2,1}
0x2e1d {1351,311,15,15,7,2,1}
0x2e1e {2249,80,46,8,5,5,1}
0x2e1f {2716,2716,39,39,1,1,1,1}
0x2e21 {5101,68,32,12,8}
0x2e23 {496,496,15,15,8,8}
0x2e25 {70,70,10,10,3,3}
0x2e27 {15827,54,18,4,4,3,1}
0x2e29 {7798,7798,38,38,4,4}
0x2e2b {4081,33,21,3,3,3,2}
0x2e2d {14315,61,33,9,4,2,2}
0x2e2e {16369,239,47,11,4,3,2}
0x2e2f {7891,7891,19,19,3,3,1,1}
0x2e31 {1567,1567,41,41,4,4}
0x2e33 {751,115,31,15,5,3,1}
0x2e35 {5101,5101,24,9,6,2,2}
0x2e37 {3034,3034,30,30,4,4,1,1}
0x2e39 {1351,111,22,17,5,3,1}
0x2e3b {7147,7147,13,13,3,3,1,1}
0x2e3d {7860,7860,9,9,5,5,1,1}
0x2e3e {6127,6127,24,24,5,5,1,1}
0x2e3f {14315,144,31,14,1,1,1,1,1}
0x2e41 {16369,55,33,13,8}
0x2e43 {7987,7987,35,35,3,3}
0x2e45 {2716,2716,10,10,3,3}
0x2e47 {46,26,14,10,5,3,1}
0x2e49 {1891,1891,31,31,3,3}
0x2e4b {5101,3,3,3,3,3,3}
0x2e4d {14315,279,50,19,5,3,3}
0x2e4e {52,30,22,19,9,3,3}
0x2e4f {7126,7126,16,16,3,3,1,1}
0x2e51 {1002,1002,17,17,4,4}
0x2e53 {15827,131,20,3,3,3,3}
0x2e55 {11797,306,23,3,3,3,2}
0x2e57 {7147,7147,3,3,3,3,2,2}
0x2e59 {14315,116,40,3,3,3,3}
0x2e5b {496,496,3,3,3,3,2,2}
0x2e5d {8177,8177,3,3,3,3,2,2}
0x2e5e {7606,7606,12,12,3,3,2,2}
0x2e5f {16369,70,13,3,3,3,1,1,1}
0x2e61 {8177,8177,13,13,5,5}
0x2e63 {49,49,14,14,5,3,1}
0x2e65 {16369,163,28,3,3,3,3}
0x2e67 {896,896,24,24,3,3,1,1}
0x2e69 {5341,209,23,12,7,4,3}
0x2e6b {8177,8177,17,17,3,3,2,2}
0x2e6d {1846,1846,37,37,2,2,2,2}
0x2e6e {2373,2373,32,32,4,4,2,2}
0x2e6f {15827,242,31,9,6,3,1,1,1}
0x2e71 {2032,108,37,9,9,3,1}
0x2e73 {4078,4078,3,3,3,3,1,1}
0x2e75 {91,91,16,16,3,3,2,2}
0x2e77 {1691,1691,6,3,3,3,1,1,1}
0x2e79 {1008,1008,13,13,3,3,1,1}
0x2e7b {15827,155,41,3,3,3,1,1,1}
0x2e7d {5341,14,14,14,5,3,1,1,1}
0x2e7e {13321,152,14,14,8,6,1,1,1}
0x2e7f {637,637,25,25,1,1,1,1,1,1}
0x2e81 {5341,104,20,8,8}
0x2e83 {6118,6118,20,20,7,7}
0x2e85 {8177,8177,21,21,4,4}
0x2e87 {1176,128,42,7,7,6,1}
0x2e89 {2716,2716,21,21,4,4}
0x2e8b {14315,59,31,13,4,3,2}
0x2e8d {172,172,23,23,5,2,2}
0x2e8f {451,451,16,16,6,6,1,1}
0x2e91 {6127,6127,47,47,6,6}
0x2e93 {15827,295,25,14,4,3,3}
0x2e95 {1771,151,52,20,4,3,2}
0x2e97 {8176,8176,33,33,3,3,2,2}
0x2e99 {16369,69,45,15,4,4,3}
0x2e9b {7987,7987,32,32,5,5,2,2}
0x2e9d {42,42,4,4,4,4,2,2}
0x2e9e {7987,7987,29,29,3,3,2,2}
0x2e9f {241,241,18,8,4,4,1,1,1}
0x2ea1 {1102,1102,31,31,5,5}
0x2ea3 {5447,161,18,6,6,5,2}
0x2ea5 {113,113,113,14,4,3,2}
0x2ea7 {112,112,21,21,6,6,2,2}
0x2ea9 {1519,116,15,15,7,5,2}
0x2eab {1624,1624,24,24,2,2,2,2}
0x2ead {8177,8177,24,24,2,2,2,2}
0x2eae {106,106,9,9,2,2,2,2}
0x2eaf {5341,69,41,21,2,2,2,2,1}
0x2eb1 {4431,4431,17,17,4,2,2}
0x2eb3 {420,420,8,8,3,3,2,2}
0x2eb5 {2032,2032,9,9,2,2,2,2}
0x2eb7 {16369,95,28,6,6,2,2,2,1}
0x2eb9 {7651,7651,21,21,3,3,2,2}
0x2ebb {4081,161,21,3,3,2,2,2,1}
0x2ebd {5101,30,24,7,7,2,2,2,1}
0x2ebe {609,609,54,13,2,2,2,2,1}
0x2ebf {4078,4078,7,7,2,2,1,1,1,1}
0x2ec1 {2373,2373,13,13,2,2}
0x2ec3 {5447,143,52,20,6,2,1}
0x2ec5 {1519,135,4,4,4,2,2}
0x2ec7 {8174,8174,7,7,5,5,1,1}
0x2ec9 {113,113,16,16,10,3,3}
0x2ecb {6127,6127,3,3,3,3,2,2}
0x2ecd {496,496,20,20,2,2,2,2}
0x2ecf {5447,167,48,11,7,3,1,1,1}
0x2ed1 {16369,207,23,19,5,2,2}
0x2ed3 {6496,6496,18,18,4,4,2,2}
0x2ed5 {8177,8177,6,6,2,2,2,2}
0x2ed7 {571,571,21,10,7,2,2,2,1}
0x2ed9 {46,46,10,10,2,2,2,2}
0x2edb {637,637,28,2,2,2,2,2,1}
0x2edd {16369,39,15,2,2,2,2,2,1}
0x2ede {11797,126,38,14,5,2,2,2,1}
0x2edf {2621,2621,38,38,6,6,1,1,1,1}
0x2ee1 {11797,291,23,7,7,2,1}
0x2ee3 {8177,8177,33,33,3,3,1,1}
0x2ee5 {7798,7798,3,3,3,3,2,2}
0x2ee7 {16369,287,28,3,3,3,1,1,1}
0x2ee9 {2373,2373,36,36,4,4,2,2}
0x2eeb {5101,161,19,3,3,2,2,2,1}
0x2eed {5447,111,17,2,2,2,2,2,1}
0x2eee {113,113,113,8,4,2,2,2,1}
0x2eef {5320,5320,25,25,3,3,1,1,1,1}
0x2ef1 {1156,1156,21,21,4,4,1,1}
0x2ef3 {616,616,36,3,3,3,1,1,1}
0x2ef5 {13321,127,39,6,6,2,2,2,1}
0x2ef7 {8177,8177,27,27,3,3,1,1,1,1}
0x2ef9 {15827,197,24,5,5,3,1,1,1}
0x2efb {2026,2026,28,28,3,3,1,1,1,1}
0x2efd {55,55,12,12,11,11,1,1,1,1}
0x2efe {8176,8176,27,27,2,2,1,1,1,1}
0x2eff {14315,223,19,9,1,1,1,1,1,1,1}
0x2f01 {16369,188,37,18,1}
0x2f03 {126,126,19,19,1,1}
0x2f05 {490,490,18,18,3,3}
0x2f07 {16369,245,53,7,1,1,1}
0x2f09 {7147,7147,23,23,4,4}
0x2f0b {2032,66,28,3,3,3,1}
0x2f0d {16369,303,25,15,11,2,1}
0x2f0f {7860,7860,27,27,1,1,1,1}
0x2f11 {46,46,6,6,4,4}
0x2f13 {14315,305,33,4,4,3,1}
0x2f15 {14315,135,33,14,6,3,2}
0x2f17 {265,265,4,4,3,3,1,1}
0x2f19 {4081,72,45,8,5,4,1}
0x2f1b {342,342,23,23,4,4,1,1}
0x2f1d {8177,8177,19,19,6,6,1,1}
0x2f1e {70,70,5,5,5,5,1,1}
0x2f1f {5101,123,44,9,1,1,1,1,1}
0x2f21 {3052,3052,19,19,5,5}
0x2f23 {16369,99,9,9,9,3,1}
0x2f25 {5447,78,8,3,3,3,3}
0x2f27 {3542,3542,22,22,3,3,1,1}
0x2f29 {1771,85,34,14,6,3,3}
0x2f2b {8177,8177,3,3,3,3,2,2}
0x2f2d {496,496,9,9,3,3,2,2}
0x2f2f {1519,195,46,3,3,3,1,1,1}
0x2f31 {5447,193,16,16,8,4,1}
0x2f33 {172,172,20,20,3,3,1,1}
0x2f35 {8177,8177,17,17,4,4,2,2}
0x2f37 {916,24,20,4,4,3,1,1,1}
0x2f39 {2366,2366,10,10,3,3,1,1}
0x2f3b {1057,122,29,3,3,3,1,1,1}
0x2f3d {3241,3241,31,15,5,3,1,1,1}
0x2f3e {16369,71,18,9,6,4,1,1,1}
0x2f3f {8177,8177,41,41,1,1,1,1,1,1}
0x2f41 {406,406,21,21,6,6}
0x2f43 {1351,135,5,5,5,5,1}
0x2f45 {15827,118,43,9,4,4,2}
0x2f47 {7987,7987,25,25,5,5,1,1}
0x2f49 {451,451,32,11,5,4,3}
0x2f4b {7860,7860,13,13,3,3,2,2}
0x2f4d {343,343,20,20,6,6,2,2}
0x2f4f {14315,69,50,8,6,4,1,1,1}
0x2f51 {259,69,37,16,7,4,2}
0x2f53 {8177,8177,21,21,5,5,2,2}
0x2f55 {1008,1008,33,33,2,2,2,2}
0x2f57 {5341,183,43,4,2,2,2,2,1}
0x2f59 {1567,1567,15,15,6,6,2,2}
0x2f5b {14315,267,33,12,5,2,2,2,1}
0x2f5d {5101,77,43,16,9,2,2,2,1}
0x2f5e {76,76,5,5,2,2,2,2,1}
0x2f5f {1510,1510,17,17,2,2,1,1,1,1}
0x2f61 {420,420,14,14,5,2,1}
0x2f63 {4074,4074,30,30,5,5,1,1}
0x2f65 {8177,8177,18,18,3,3,2,2}
0x2f67 {4081,207,39,17,7,3,1,1,1}
0x2f69 {2032,2032,7,7,6,6,2,2}
0x2f6b {16369,305,47,11,6,2,2,2,1}
0x2f6d {16369,165,35,2,2,2,2,2,1}
0x2f6f {7987,7987,40,40,8,8,1,1,1,1}
0x2f71 {8177,8177,42,42,4,4,1,1}
0x2f73 {16369,111,44,3,3,3,1,1,1}
0x2f75 {238,18,18,6,6,2,2,2,1}
0x2f77 {1008,1008,34,34,3,3,1,1,1,1}
0x2f79 {113,113,113,10,7,3,1,1,1}
0x2f7b {91,91,8,8,3,3,1,1,1,1}
0x2f7d {8174,8174,17,17,4,4,1,1,1,1}
0x2f7e {2653,2653,28,28,2,2,1,1,1,1}
0x2f7f {5101,5101,29,15,1,1,1,1,1,1,1}
0x2f81 {7651,7651,15,15,1,1}
0x2f83 {16369,243,44,6,1,1,1}
0x2f85 {1939,109,23,5,5,3,1}
0x2f87 {196,196,12,12,1,1,1,1}
0x2f89 {196,36,30,4,4,4,1}
0x2f8b {8177,8177,16,16,3,3,1,1}
0x2f8d {1350,1350,7,7,7,7,1,1}
0x2f8f {5447,101,31,16,1,1,1,1,1}
0x2f91 {16369,135,44,5,5,5,1}
0x2f93 {8174,8174,31,31,3,3,1,1}
0x2f95 {6127,6127,24,24,3,3,2,2}
0x2f97 {15827,217,39,3,3,3,1,1,1}
0x2f99 {8176,8176,27,27,3,3,1,1}
0x2f9b {11797,188,23,23,6,3,1,1,1}
0x2f9d {1057,411,14,14,7,3,1,1,1}
0x2f9f {875,875,11,11,1,1,1,1,1,1}
0x2fa1 {16369,51,30,10,6,6,1}
0x2fa3 {1510,1510,12,12,5,5,1,1}
0x2fa5 {1008,1008,21,21,4,4,2,2}
0x2fa7 {15827,217,15,15,6,4,1,1,1}
0x2fa9 {8177,8177,22,22,5,5,2,2}
0x2fab {637,43,19,10,2,2,2,2,1}
0x2fad {805,90,54,12,9,2,2,2,1}
0x2faf {226,226,14,14,2,2,1,1,1,1}
0x2fb1 {238,238,35,35,4,4,1,1}
0x2fb3 {13321,5,5,5,5,3,1,1,1}
0x2fb5 {16369,222,47,14,6,2,2,2,1}
0x2fb7 {8177,8177,20,20,8,8,1,1,1,1}
0x2fb9 {1691,1691,33,10,10,3,1,1,1}
0x2fbb {1156,1156,11,11,3,3,1,1,1,1}
0x2fbd {7891,7891,16,16,4,4,1,1,1,1}
0x2fbe {110,110,21,21,2,2,1,1,1,1}
0x2fbf {4081,383,29,21,1,1,1,1,1,1,1}
0x2fc1 {805,207,28,23,1,1,1}
0x2fc3 {112,112,6,6,1,1,1,1}
0x2fc5 {451,451,23,23,4,4,1,1}
0x2fc7 {1939,256,50,11,1,1,1,1,1}
0x2fc9 {4074,4074,5,5,5,5,1,1}
0x2fcb {16369,197,45,3,3,3,1,1,1}
0x2fcd {113,113,113,6,6,5,1,1,1}
0x2fcf {6127,6127,23,23,1,1,1,1,1,1}
0x2fd1 {203,203,24,24,8,8,1,1}
0x2fd3 {103,103,15,15,4,4,1,1,1}
0x2fd5 {5447,185,7,7,2,2,2,2,1}
0x2fd7 {7606,7606,15,15,2,2,1,1,1,1}
0x2fd9 {14315,50,38,20,8,5,1,1,1}
0x2fdb {8177,8177,34,34,6,6,1,1,1,1}
0x2fdd {496,496,22,22,6,6,1,1,1,1}
0x2fdf {113,113,31,6,1,1,1,1,1,1,1}
0x2fe1 {8176,8176,33,33,1,1,1,1}
0x2fe3 {5101,113,31,7,1,1,1,1,1}
0x2fe5 {241,156,49,7,7,3,1,1,1}
0x2fe7 {8177,8177,23,23,1,1,1,1,1,1}
0x2fe9 {5341,168,35,11,4,4,1,1,1}
0x2feb {2590,2590,30,30,2,2,1,1,1,1}
0x2fed {637,637,17,17,3,3,1,1,1,1}
0x2fef {16369,171,21,21,1,1,1,1,1,1,1}
0x2ff1 {5447,425,10,10,1,1,1,1,1}
0x2ff3 {8177,8177,46,46,1,1,1,1,1,1}
0x2ff5 {7798,7798,35,35,2,2,1,1,1,1}
0x2ff7 {5320,242,12,12,1,1,1,1,1,1,1}
0x2ff9 {6127,6127,25,25,1,1,1,1,1,1}
0x2ffb {5101,5101,31,9,1,1,1,1,1,1,1}
0x2ffd {14315,81,33,14,1,1,1,1,1,1,1}
0x2ffe {25,25,2,2,1,1,1,1,1,1,1}
0x2fff {1624,1624,1,1,1,1,1,1,1,1,1,1}
0x3001 {12,12}
0x3003 {4431,4431,1}
0x3005 {5447,199,33}
0x3007 {1771,1771,1,1}
0x3009 {196,126,22}
0x300b {1246,1246,12,12}
0x300d {7987,7987,2,2}
0x300f {5341,283,1,1,1}
0x3011 {700,156,42}
0x3013 {7987,7987,12,12}
0x3015 {6118,6118,12,12}
0x3017 {16369,112,13,13,1}
0x3019 {7147,7147,3,3}
0x301b {91,56,24,2,1}
0x301d {113,113,113,2,1}
0x301f {7860,7860,1,1,1,1}
0x3021 {15827,187,40}
0x3023 {496,496,22,22}
0x3025 {7891,7891,35,35}
0x3027 {5447,133,15,15,1}
0x3029 {4074,4074,12,12}
0x302b {14315,137,28,11,11}
0x302d {3241,261,23,2,2}
0x302f {8177,8177,34,34,1,1}
0x3031 {6127,6127,4,4}
0x3033 {16369,17,13,9,1}
0x3035 {16369,235,14,2,2}
0x3037 {2366,2366,12,12,1,1}
0x3039 {15827,191,31,19,1}
0x303b {7651,7651,23,23,1,1}
0x303d {2156,2156,12,12,1,1}
0x303f {1351,188,1,1,1,1,1}
0x3041 {241,241,18}
0x3043 {7891,7891,32,32}
0x3045 {112,112,24,24}
0x3047 {5101,355,42,12,1}
0x3049 {7147,7147,23,23}
0x304b {5447,277,10,10,8}
0x304d {15827,251,28,14,6}
0x304f {730,730,22,22,1,1}
0x3051 {8174,8174,12,12}
0x3053 {1351,132,14,7,7}
0x3055 {16369,127,44,13,3}
0x3057 {8177,8177,24,24,8,8}
0x3059 {16369,372,21,10,3}
0x305b {7860,7860,31,31,2,2}
0x305d {1510,1510,22,22,2,2}
0x305f {196,196,18,18,1,1,1}
0x3061 {7651,7651,5,5}
0x3063 {15827,74,33,11,1}
0x3065 {1519,113,39,21,3}
0x3067 {1156,1156,12,12,1,1}
0x3069 {5447,293,29,14,3}
0x306b {343,343,23,23,2,2}
0x306d {1246,1246,2,2,2,2}
0x306f {15827,147,24,16,1,1,1}
0x3071 {14315,155,17,17,1}
0x3073 {2366,2366,34,34,1,1}
0x3075 {1129,1129,22,22,2,2}
0x3077 {2032,282,37,10,1,1,1}
0x3079 {2032,2032,12,12,1,1}
0x307b {5447,21,21,11,1,1,1}
0x307d {1771,151,19,11,1,1,1}
0x307f {2541,2541,1,1,1,1,1,1}
0x3083 {4074,4074,22,22}
0x3085 {6127,6127,13,13}
0x3087 {5101,5101,40,24,1}
0x3089 {376,376,13,13}
0x308b {238,54,22,7,7}
0x308d {14315,114,37,12,5}
0x308f {7147,7147,14,14,1,1}
0x3091 {8177,8177,25,25}
0x3093 {5101,73,31,7,7}
0x3095 {609,609,44,5,5}
0x3097 {196,196,22,22,7,7}
0x3099 {4081,89,20,9,3}
0x309b {1764,1764,14,14,6,6}
0x309d {8174,8174,9,9,5,5}
0x309f {15827,167,18,15,1,1,1}
0x30a1 {70,70,5,5}
0x30a3 {15827,117,8,7,7}
0x30a5 {5101,83,19,6,6}
0x30a7 {2653,2653,28,28,5,5}
0x30a9 {5447,144,10,10,3}
0x30ab {8176,8176,8,8,8,8}
0x30ad {8177,8177,27,27,2,2}
0x30af {11797,47,34,5,5,5,1}
0x30b1 {15827,221,23,8,8}
0x30b3 {6127,6127,31,31,5,5}
0x30b5 {496,496,19,19,2,2}
0x30b7 {14315,157,31,14,8,2,1}
0x30b9 {2541,2541,12,12,5,5}
0x30bb {1939,1939,26,19,8,2,1}
0x30bd {4081,60,27,16,5,2,1}
0x30bf {8174,8174,21,21,1,1,1,1}
0x30c3 {1519,179,27,21,1}
0x30c5 {5101,5101,35,10,5}
0x30c7 {4078,4078,12,12,1,1}
0x30c9 {14315,237,31,9,3}
0x30cb {8177,8177,9,9,7,7}
0x30cd {2032,2032,12,12,2,2}
0x30cf {16369,164,29,10,1,1,1}
0x30d1 {49,49,49,11,5}
0x30d3 {1008,1008,22,22,5,5}
0x30d5 {203,203,24,24,2,2}
0x30d7 {16369,327,10,10,5,2,1}
0x30d9 {8174,8174,12,12,2,2}
0x30db {113,113,30,2,2,2,1}
0x30dd {16369,221,18,2,2,2,1}
0x30df {916,916,22,22,1,1,1,1}
0x30e1 {113,113,113,13,1}
0x30e3 {8177,8177,23,23,1,1}
0x30e5 {2026,2026,15,15,5,5}
0x30e7 {112,112,9,9,1,1,1}
0x30e9 {1939,1939,35,35,9,9}
0x30eb {5341,235,22,20,5,2,1}
0x30ed {5447,138,15,2,2,2,1}
0x30ef {1008,1008,17,17,1,1,1,1}
0x30f1 {7860,7860,12,12,1,1}
0x30f3 {5101,87,33,17,1,1,1}
0x30f5 {2032,50,30,11,5,2,1}
0x30f7 {8177,8177,16,16,1,1,1,1}
0x30f9 {13321,131,48,14,1,1,1}
0x30fb {1846,1846,30,30,1,1,1,1}
0x30fd {7147,7147,29,29,1,1,1,1}
0x30ff {5447,157,1,1,1,1,1,1,1}
0x3103 {253,253,10,10}
0x3105 {854,854,8,8}
0x3107 {5101,305,33,8,1}
0x3109 {8177,8177,15,15}
0x310b {5101,5101,27,17,8}
0x310d {172,172,23,10,5}
0x310f {532,532,19,19,1,1}
0x3111 {52,52,20,20}
0x3113 {14315,239,37,11,6}
0x3115 {5447,353,9,9,8}
0x3117 {7987,7987,13,13,4,4}
0x3119 {16369,173,19,8,4}
0x311b {1722,1722,29,29,6,6}
0x311d {7651,7651,7,7,7,7}
0x311f {4081,41,34,8,1,1,1}
0x3123 {5447,100,31,14,4}
0x3125 {5341,85,56,17,9}
0x3127 {358,358,11,11,4,4}
0x3129 {1519,27,27,4,4}
0x312b {8177,8177,22,22,7,7}
0x312d {896,896,7,7,7,7}
0x312f {14315,293,6,6,6,4,1}
0x3131 {16369,103,24,4,4}
0x3133 {616,616,21,21,7,7}
0x3135 {91,91,8,8,4,4}
0x3137 {16369,145,10,4,4,4,1}
0x3139 {4078,4078,28,28,6,6}
0x313b {241,156,22,14,6,5,1}
0x313d {15827,42,42,9,5,4,1}
0x313f {7147,7147,22,22,1,1,1,1}
0x3143 {1771,199,29,9,7}
0x3145 {11797,341,13,13,4}
0x3147 {203,203,24,24,4,4}
0x3149 {296,296,10,4,4}
0x314b {5320,5320,24,24,4,4}
0x314d {8177,8177,30,30,4,4}
0x314f {16369,314,32,6,6,4,1}
0x3151 {31,31,10,4,4}
0x3153 {8177,8177,24,24,6,6}
0x3155 {112,112,31,31,3,3}
0x3157 {11797,374,38,9,8,4,2}
0x3159 {3052,3052,26,26,3,3}
0x315b {16369,119,64,5,5,2,2}
0x315d {1771,1771,25,25,5,2,2}
0x315f {4078,4078,6,6,6,6,1,1}
0x3163 {7606,7606,28,28,4,4}
0x3165 {7987,7987,14,14,4,4}
0x3167 {14315,242,45,22,7,6,1}
0x3169 {1008,1008,21,21,4,4}
0x316b {16369,293,45,7,6,2,2}
0x316d {16369,114,33,2,2,2,2}
0x316f {6127,6127,15,15,6,6,1,1}
0x3171 {7147,7147,28,28,4,4}
0x3173 {5320,170,23,7,6,3,1}
0x3175 {5447,157,45,7,4,2,2}
0x3177 {16,16,16,16,4,4,1,1}
0x3179 {16369,208,33,15,5,4,1}
0x317b {2621,2621,13,13,4,4,1,1}
0x317d {3034,3034,20,20,4,4,1,1}
0x317f {5447,265,44,7,1,1,1,1,1}
0x3183 {113,113,37,14,1}
0x3185 {5101,263,51,13,9}
0x3187 {1624,1624,12,12,1,1}
0x3189 {113,113,22,4,4}
0x318b {8177,8177,26,26,4,4}
0x318d {1414,1414,4,4,2,2}
0x318f {196,196,6,4,1,1,1}
0x3193 {1006,1006,30,30,5,5}
0x3195 {7891,7891,23,23,3,3}
0x3197 {1939,1939,45,4,4,4,1}
0x3199 {6496,6496,3,3,3,3}
0x319b {16369,123,52,11,9,2,1}
0x319d {571,571,58,6,6,2,1}
0x319f {8177,8177,10,10,1,1,1,1}
0x31a3 {196,196,14,14,4,4}
0x31a5 {496,496,20,20,4,4}
0x31a7 {2249,101,26,11,8,4,1}
0x31a9 {2653,2653,14,14,3,3}
0x31ab {241,156,49,15,10,2,2}
0x31ad {16369,228,20,2,2,2,2}
0x31af {8174,8174,33,33,4,4,1,1}
0x31b1 {66,66,4,4,2,2}
0x31b3 {15827,277,11,9,6,2,1}
0x31b5 {14315,145,16,2,2,2,2}
0x31b7 {6127,6127,31,31,2,2,1,1}
0x31b9 {1519,170,38,6,6,2,1}
0x31bb {8176,8176,41,41,2,2,1,1}
0x31bd {8177,8177,4,4,2,2,1,1}
0x31bf {5341,283,25,11,1,1,1,1,1}
0x31c3 {112,112,31,31,1,1}
0x31c5 {8177,8177,9,9,4,4}
0x31c7 {4081,225,17,10,1,1,1}
0x31c9 {1846,1846,10,10,5,5}
0x31cb {14315,47,33,13,4,3,1}
0x31cd {5101,5101,19,7,7,2,1}
0x31cf {7651,7651,29,29,1,1,1,1}
0x31d3 {15827,109,11,9,4,3,1}
0x31d5 {4081,12,12,12,10,2,2}
0x31d7 {490,490,6,6,6,6,1,1}
0x31d9 {5341,11,11,11,9,2,1}
0x31db {424,424,34,34,2,2,1,1}
0x31dd {8176,8176,27,27,2,2,1,1}
0x31df {16369,341,13,12,1,1,1,1,1}
0x31e3 {805,311,52,9,1,1,1}
0x31e5 {14315,199,47,15,7,4,1}
0x31e7 {7987,7987,23,23,1,1,1,1}
0x31e9 {113,113,11,4,4,4,1}
0x31eb {8174,8174,18,18,6,6,1,1}
0x31ed {1771,1771,34,34,2,2,1,1}
0x31ef {451,296,17,4,1,1,1,1,1}
0x31f1 {190,190,15,4,1,1,1}
0x31f3 {296,296,6,6,1,1,1,1}
0x31f5 {4078,4078,17,17,4,4,1,1}
0x31f7 {16369,259,13,4,1,1,1,1,1}
0x31f9 {7891,7891,12,12,1,1,1,1}
0x31fb {637,43,25,10,1,1,1,1,1}
0x31fd {5101,195,42,7,1,1,1,1,1}
0x31ff {5320,5320,1,1,1,1,1,1,1,1}
0x3203 {1008,1008,29,29}
0x3205 {8177,8177,23,23}
0x3207 {14315,225,19,12,1}
0x3209 {118,118,23,23}
0x320b {16369,71,7,7,7}
0x320d {5341,85,41,13,9}
0x320f {6127,6127,25,25,1,1}
0x3213 {241,241,6,6,6}
0x3215 {13321,307,15,7,6}
0x3217 {8174,8174,15,15,8,8}
0x3219 {15827,200,25,7,3}
0x321b {8177,8177,19,19,5,5}
0x321d {5320,5320,17,17,8,8}
0x321f {1771,85,34,11,1,1,1}
0x3223 {16369,232,18,11,8}
0x3225 {4081,158,38,8,8}
0x3227 {451,451,16,16,7,7}
0x3229 {609,609,19,12,8}
0x322b {730,730,22,22,5,5}
0x322d {2541,2541,16,16,6,6}
0x322f {1939,157,47,5,5,5,1}
0x3233 {2373,2373,22,22,5,5}
0x3235 {8174,8174,20,20,4,4}
0x3237 {1351,219,39,8,7,4,1}
0x3239 {1288,1288,14,14,6,6}
0x323b {113,113,36,8,6,6,1}
0x323d {751,169,22,4,4,4,1}
