0x8000 {}
0xaa0e {10779,10779,47,47,2,2}
0xaa0f {13091,526,45,30,2,2,2}
0xaa11 {1937,56,46,13,9}
0xaa13 {32750,32750,39,39,12,12}
0xaa15 {1007,1007,56,56,2,2}
0xaa16 {3540,3540,28,28,2,2}
0xaa17 {8174,198,41,14,2,2,2}
0xaa19 {12248,12248,28,28,3,3}
0xaa1a {30689,30689,36,36,2,2}
0xaa1b {57321,241,47,27,13,7,2}
0xaa1d {57321,550,79,10,6,6,2}
0xaa1e {16367,474,49,12,2,2,2}
0xaa1f {32751,32751,63,63,2,2,2,2}
0xaa21 {365,365,114,15,9}
0xaa23 {32751,32751,26,26,8,8}
0xaa25 {32748,32748,27,27,7,7}
0xaa26 {24557,24557,13,13,8,8}
0xaa27 {7649,399,70,23,8,4,2}
0xaa29 {77,77,77,77,10,10}
0xaa2a {24,24,2,2,2,2}
0xaa2b {65519,307,72,12,2,2,2}
0xaa2d {65519,573,50,10,7,4,2}
0xaa2e {239,154,50,22,2,2,2}
0xaa2f {3050,3050,50,50,2,2,2,2}
0xaa31 {26654,26654,44,44,4,4}
0xaa33 {16367,96,41,6,6,6,3}
0xaa35 {2539,2539,24,24,9,6,2}
0xaa36 {1937,92,20,17,11,4,2}
0xaa37 {1007,1007,63,63,7,7,2,2}
0xaa39 {63441,399,53,25,11,5,3}
0xaa3a {42971,697,43,18,2,2,2}
0xaa3b {16364,16364,29,29,8,8,2,2}
0xaa3d {12266,12266,35,35,5,5,2,2}
0xaa3e {31666,31666,17,17,2,2,2,2}
0xaa3f {65519,148,37,27,2,2,2,2,1}
0xaa41 {65519,643,61,10,10}
0xaa43 {1508,1508,14,14,6,6}
0xaa45 {236,236,40,40,10,10}
0xaa46 {31666,31666,53,53,9,9}
0xaa47 {55319,43,43,15,9,9,2}
0xaa49 {3394,3394,50,50,10,10}
0xaa4b {3839,1012,68,11,11,3,2}
0xaa4d {5099,304,73,8,8,8,3}
0xaa4e {57321,147,69,11,11,3,2}
0xaa4f {325,325,48,48,9,9,2,2}
0xaa51 {2651,2651,17,17,4,4}
0xaa53 {55319,330,47,21,14,10,2}
0xaa55 {569,569,11,11,2,2,2}
0xaa56 {494,494,63,40,2,2,2}
0xaa57 {10694,10694,32,32,2,2,2,2}
0xaa59 {63441,96,61,19,3,3,3}
0xaa5a {65519,611,42,19,2,2,2}
0xaa5b {32751,32751,52,52,9,9,2,2}
0xaa5d {2028,2028,62,62,9,9,2,2}
0xaa5e {30689,30689,59,59,2,2,2,2}
0xaa5f {16367,381,37,25,2,2,2,2,2}
0xaa61 {32748,32748,85,85,3,3}
0xaa63 {63441,556,82,21,9,7,3}
0xaa65 {13091,491,37,23,3,3,3}
0xaa66 {4353,161,56,21,3,3,3}
0xaa67 {7649,7649,44,44,3,3,3,3}
0xaa69 {110,110,32,32,3,3,3}
0xaa6a {21829,221,41,27,2,2,2}
0xaa6b {10214,10214,37,37,9,9,2,2}
0xaa6d {32751,32751,29,29,10,10,2,2}
0xaa6e {356,356,27,27,9,9,2,2}
0xaa6f {65519,409,26,16,7,7,2,2,2}
0xaa71 {3053,215,45,14,8,6,3}
0xaa73 {1006,1006,28,28,9,9,3,3}
0xaa75 {8174,8174,17,17,10,10,2,2}
0xaa76 {4665,4665,39,39,6,6,2,2}
0xaa77 {4079,4079,49,30,6,6,2,2,2}
0xaa79 {1007,1007,18,18,3,3,3,3}
0xaa7a {238,238,112,112,2,2,2,2}
0xaa7b {5339,198,26,26,12,6,2,2,2}
0xaa7d {64881,313,89,16,15,7,2,2,2}
0xaa7e {7649,619,68,6,2,2,2,2,2}
0xaa7f {7096,7096,26,26,2,2,2,2,1,1}
0xaa81 {57321,322,77,25,2}
0xaa83 {32751,32751,51,51,2,2}
0xaa85 {4510,4510,33,33,2,2}
0xaa86 {32751,32751,38,38,2,2}
0xaa87 {365,365,114,19,2,2,2}
0xaa89 {24557,24557,65,65,4,4}
0xaa8b {64881,45,36,15,2,2,2}
0xaa8d {18429,39,28,12,5,5,2}
0xaa8e {16367,136,73,27,2,2,2}
0xaa8f {10204,10204,38,38,2,2,2,2}
0xaa91 {1804,1804,35,35,6,6}
0xaa93 {65519,474,96,19,4,4,2}
0xaa95 {4076,376,37,29,2,2,2}
0xaa96 {65519,138,46,17,2,2,2}
0xaa97 {495,495,35,35,2,2,2,2}
0xaa99 {1349,399,3,3,3,3,3}
0xaa9a {57321,283,73,17,2,2,2}
0xaa9b {1154,1154,15,15,6,6,2,2}
0xaa9d {30689,30689,36,36,9,9,2,2}
0xaa9e {31604,31604,60,60,2,2,2,2}
0xaa9f {64881,141,77,23,2,2,2,2,2}
0xaaa1 {32751,32751,47,47,2,2}
0xaaa3 {1937,1937,50,19,2,2,2}
0xaaa5 {65519,259,23,18,2,2,2}
0xaaa6 {7985,7985,44,18,2,2,2}
0xaaa7 {32750,32750,31,31,2,2,2,2}
0xaaa9 {7145,229,3,3,2,2,2}
0xaaaa {2,2,2,2,2,2,2}
0xaaab {4583,4583,2,2,2,2,2,2}
0xaaad {7124,7124,27,27,2,2,2,2}
0xaaae {1769,1769,2,2,2,2,2,2}
0xaaaf {4079,504,2,2,2,2,2,2,2}
0xaab1 {449,449,30,23,3,3,2}
0xaab3 {16360,16360,19,19,3,3,2,2}
0xaab5 {32751,32751,43,43,2,2,2,2}
0xaab6 {494,494,40,40,2,2,2,2}
0xaab7 {64881,93,43,16,2,2,2,2,2}
0xaab9 {28642,28642,39,39,3,3,2,2}
0xaaba {4583,4583,2,2,2,2,2,2}
0xaabb {2651,2651,47,11,2,2,2,2,2}
0xaabd {63441,539,59,13,2,2,2,2,2}
0xaabe {21467,340,2,2,2,2,2,2,2}
0xaabf {3794,3794,2,2,2,2,2,2,2,2}
0xaac1 {2030,2030,30,30,3,3}
0xaac3 {9255,183,55,15,12,5,2}
0xaac5 {21467,421,59,29,5,5,2}
0xaac6 {13319,549,35,28,14,5,2}
0xaac7 {32751,32751,49,49,10,10,2,2}
0xaac9 {65519,87,75,11,3,3,3}
0xaacb {1244,1244,66,66,3,3,2,2}
0xaacd {10219,10219,39,39,3,3,2,2}
0xaace {3554,3554,67,67,10,10,2,2}
0xaacf {3554,198,70,14,3,3,2,2,2}
0xaad1 {4758,170,52,20,12,7,2}
0xaad3 {24557,24557,17,17,9,9,2,2}
0xaad5 {3704,3704,28,28,2,2,2,2}
0xaad6 {32751,32751,44,44,2,2,2,2}
0xaad7 {65519,384,65,11,2,2,2,2,2}
0xaad9 {299,299,58,58,3,3,2,2}
0xaada {24548,24548,74,74,2,2,2,2}
0xaadb {21829,236,25,22,4,2,2,2,2}
0xaadd {16367,183,45,11,11,2,2,2,2}
0xaade {239,239,69,32,2,2,2,2,2}
0xaadf {32750,32750,64,64,2,2,2,2,2,2}
0xaae1 {21467,399,40,17,13,7,2}
0xaae3 {3890,3890,38,38,4,4,2,2}
0xaae5 {7145,7145,49,49,3,3,2,2}
0xaae6 {16360,16360,51,51,5,5,2,2}
0xaae7 {21829,244,67,27,16,3,2,2,2}
0xaae9 {32748,32748,45,45,15,15,2,2}
0xaaea {32751,32751,2,2,2,2,2,2}
0xaaeb {23606,450,47,25,2,2,2,2,2}
0xaaed {13091,152,34,31,16,2,2,2,2}
0xaaee {63441,203,46,10,2,2,2,2,2}
0xaaef {325,325,47,47,2,2,2,2,2,2}
0xaaf1 {32751,32751,36,36,6,6,2,2}
0xaaf3 {239,239,16,15,7,3,2,2,2}
0xaaf5 {57321,69,28,28,2,2,2,2,2}
0xaaf6 {4353,264,71,22,2,2,2,2,2}
0xaaf7 {356,356,27,27,2,2,2,2,2,2}
0xaaf9 {5099,424,29,29,3,3,2,2,2}
0xaafa {65519,506,2,2,2,2,2,2,2}
0xaafb {4665,4665,19,19,2,2,2,2,2,2}
0xaafd {10694,10694,19,19,2,2,2,2,2,2}
0xaafe {68,68,2,2,2,2,2,2,2,2}
0xaaff {57321,77,2,2,2,2,2,2,1,1,1}
0xab01 {47507,469,58,28,3}
0xab03 {8874,8874,22,22,7,7}
0xab05 {32751,32751,46,46,6,6}
0xab06 {6116,6116,49,49,11,11}
0xab07 {13091,505,78,23,9,7,2}
0xab09 {2028,2028,17,17,8,8}
0xab0b {21829,329,46,10,7,3,2}
0xab0d {59039,80,61,9,9,2,2}
0xab0e {57321,471,25,25,12,5,2}
0xab0f {7889,7889,17,17,9,9,2,2}
0xab11 {32751,32751,16,16,9,9}
0xab13 {8174,144,41,10,10,7,4}
0xab15 {65519,329,60,21,7,5,2}
0xab16 {65519,393,56,27,8,5,2}
0xab17 {30644,30644,59,59,7,7,2,2}
0xab19 {57321,282,56,25,3,3,3}
0xab1a {341,222,47,24,12,7,2}
0xab1b {32751,32751,39,39,8,8,2,2}
0xab1d {8174,8174,17,17,5,5,2,2}
0xab1e {32751,32751,52,52,8,8,2,2}
0xab1f {11051,562,32,20,7,5,2,2,1}
0xab21 {238,238,112,112,8,8}
0xab23 {65519,400,19,19,5,5,4}
0xab25 {42971,378,53,23,14,3,3}
0xab26 {59039,258,36,20,15,5,3}
0xab27 {32751,32751,33,33,8,8,3,3}
0xab29 {21829,536,61,27,3,3,3}
0xab2b {1472,1472,24,24,3,3,2,2}
0xab2d {803,803,52,52,9,9,2,2}
0xab2e {28642,28642,18,18,7,7,2,2}
0xab2f {21467,344,51,16,8,3,2,2,2}
0xab31 {89,54,44,17,3,3,3}
0xab33 {4079,4079,32,32,3,3,3,3}
0xab35 {32748,32748,55,55,3,3,2,2}
0xab36 {1007,1007,71,71,11,11,2,2}
0xab37 {3554,270,40,14,7,7,3,2,2}
0xab39 {1508,1508,10,10,3,3,3,3}
0xab3a {2028,2028,56,56,10,10,2,2}
0xab3b {21467,270,29,29,6,3,3,2,2}
0xab3d {19669,19669,42,22,8,7,3,2,2}
0xab3e {5339,133,48,28,9,5,2,2,2}
0xab3f {10214,10214,27,27,3,3,2,2,1,1}
0xab41 {99,99,12,12,12,12}
0xab43 {4353,592,48,12,12,5,2}
0xab45 {57321,385,66,19,11,7,2}
0xab46 {13091,217,36,19,11,5,2}
0xab47 {5318,5318,21,21,8,8,2,2}
0xab49 {16367,159,87,7,7,7,3}
0xab4b {1007,1007,60,60,7,7,2,2}
0xab4d {16360,16360,32,32,6,6,2,2}
0xab4e {7985,7985,60,60,9,9,2,2}
0xab4f {65519,505,84,14,13,5,2,2,2}
0xab51 {4758,402,24,11,11,5,2}
0xab53 {31604,31604,36,36,7,7,2,2}
0xab55 {1127,1127,15,15,2,2,2,2}
0xab56 {10906,10906,26,26,2,2,2,2}
0xab57 {21829,547,52,24,2,2,2,2,2}
0xab59 {10694,10694,21,21,3,3,2,2}
0xab5a {27543,27543,19,19,2,2,2,2}
0xab5b {89,54,14,14,8,2,2,2,2}
0xab5d {2743,2743,31,9,9,2,2,2,2}
0xab5e {4079,4079,84,22,2,2,2,2,2}
0xab5f {4079,4079,33,33,2,2,2,2,2,2}
0xab61 {64881,400,60,23,8,2,2}
0xab63 {24557,24557,28,28,4,4,2,2}
0xab65 {31666,31666,49,49,11,11,2,2}
0xab66 {1006,1006,24,24,11,11,2,2}
0xab67 {4353,387,41,20,17,4,3,2,2}
0xab69 {3794,3794,36,36,9,9,2,2}
0xab6a {374,374,52,52,2,2,2,2}
0xab6b {7145,7145,41,41,8,2,2,2,2}
0xab6d {374,244,76,2,2,2,2,2,2}
0xab6e {59039,150,40,13,11,2,2,2,2}
0xab6f {236,236,51,51,5,5,2,2,2,2}
0xab71 {1412,1412,49,49,6,6,2,2}
0xab73 {69,69,69,22,8,3,3,2,2}
0xab75 {63441,293,33,9,9,2,2,2,2}
0xab76 {42971,211,78,9,9,2,2,2,2}
0xab77 {4583,4583,31,31,9,9,2,2,2,2}
0xab79 {239,239,239,29,8,6,3,2,2}
0xab7a {65519,733,89,14,2,2,2,2,2}
0xab7b {31666,31666,19,19,13,13,2,2,2,2}
0xab7d {1769,1769,25,25,7,7,2,2,2,2}
0xab7e {8168,8168,30,30,2,2,2,2,2,2}
0xab7f {614,614,33,18,2,2,2,2,1,1,1}
0xab81 {2712,2712,47,47,12,12}
0xab83 {42971,295,14,14,11,3,2}
0xab85 {7145,113,11,11,11,3,2}
0xab86 {13091,267,55,18,12,5,2}
0xab87 {10219,10219,50,50,11,11,2,2}
0xab89 {21467,321,49,22,12,4,4}
0xab8b {32750,32750,61,61,3,3,2,2}
0xab8d {7985,7985,22,22,13,13,2,2}
0xab8e {4556,4556,71,71,5,5,2,2}
0xab8f {6494,22,22,16,16,5,2,2,1}
0xab91 {23606,40,40,16,13,7,4}
0xab93 {30689,30689,38,38,3,3,3,3}
0xab95 {418,418,12,12,3,3,2,2}
0xab96 {24557,24557,48,48,7,7,2,2}
0xab97 {1937,1937,46,3,3,3,2,2,2}
0xab99 {4665,4665,47,47,3,3,3,3}
0xab9a {10906,10906,36,36,7,7,2,2}
0xab9b {64881,510,51,27,12,3,3,2,2}
0xab9d {239,52,52,22,10,3,3,2,2}
0xab9e {14306,218,52,10,10,7,2,2,2}
0xab9f {24548,24548,33,33,7,7,2,2,1,1}
0xaba1 {7649,207,83,20,13,6,2}
0xaba3 {16364,16364,15,15,7,7,2,2}
0xaba5 {4583,4583,36,36,6,6,2,2}
0xaba6 {10214,10214,49,49,5,5,2,2}
0xaba7 {16367,519,64,18,7,5,2,2,2}
0xaba9 {494,494,63,63,7,7,2,2}
0xabab {63441,307,61,7,2,2,2,2,2}
0xabad {4353,152,22,7,7,2,2,2,2}
0xabae {8174,748,67,19,2,2,2,2,2}
0xabaf {4079,4079,40,40,2,2,2,2,2,2}
0xabb1 {6461,6461,50,50,5,5,2,2}
0xabb3 {4353,219,65,7,7,3,3,2,2}
0xabb5 {16367,388,24,18,14,2,2,2,2}
0xabb6 {57321,321,77,29,12,2,2,2,2}
0xabb7 {32750,32750,37,37,9,9,2,2,2,2}
0xabb9 {2539,2539,24,7,4,3,3,2,2}
0xabba {4079,81,55,10,2,2,2,2,2}
0xabbb {3554,3554,27,27,3,3,2,2,2,2}
0xabbd {32748,32748,43,43,8,8,2,2,2,2}
0xabbe {32751,32751,39,39,2,2,2,2,2,2}
0xabbf {64881,496,21,17,2,2,2,2,1,1,1}
0xabc1 {3839,1012,15,15,15,9,2}
0xabc3 {30689,30689,81,81,10,10,2,2}
0xabc5 {44,44,11,11,11,11,2,2}
0xabc6 {4079,4079,35,35,8,8,2,2}
0xabc7 {3053,302,76,20,17,4,2,2,1}
0xabc9 {27543,27543,21,21,10,10,3,3}
0xabcb {16367,499,94,3,3,3,2,2,2}
0xabcd {57321,191,59,9,6,5,3,2,2}
0xabce {21829,781,79,18,11,7,2,2,2}
0xabcf {32750,32750,29,29,8,8,2,2,1,1}
0xabd1 {32750,32750,43,43,11,11,2,2}
0xabd3 {57321,491,22,22,16,5,2,2,2}
0xabd5 {65519,467,38,20,2,2,2,2,2}
0xabd6 {1937,1937,50,25,2,2,2,2,2}
0xabd7 {24557,24557,27,27,2,2,2,2,2,2}
0xabd9 {16367,633,53,34,9,6,3,2,2}
0xabda {19669,19669,36,30,2,2,2,2,2}
0xabdb {3540,3540,43,43,7,7,2,2,2,2}
0xabdd {10779,10779,48,48,7,7,2,2,2,2}
0xabde {3050,3050,68,68,2,2,2,2,2,2}
0xabdf {63441,657,44,15,2,2,2,2,1,1,1}
0xabe1 {635,635,36,36,5,5,2,2}
0xabe3 {21829,198,65,20,15,5,2,2,1}
0xabe5 {1349,394,42,13,11,3,2,2,2}
0xabe6 {6773,340,71,5,5,5,2,2,2}
0xabe7 {936,936,29,29,11,11,2,2,1,1}
0xabe9 {1269,1269,65,20,14,5,2,2,2}
0xabea {61,61,2,2,2,2,2,2,2}
0xabeb {1007,1007,80,80,2,2,2,2,2,2}
0xabed {10694,10694,33,33,7,7,2,2,2,2}
0xabee {30689,30689,32,32,2,2,2,2,2,2}
0xabef {4076,408,92,14,2,2,2,2,1,1,1}
0xabf1 {1937,131,49,21,10,5,2,2,1}
0xabf3 {8174,8174,53,53,6,6,2,2,1,1}
0xabf5 {1517,1517,65,65,2,2,2,2,2,2}
0xabf6 {1004,1004,26,26,2,2,2,2,2,2}
0xabf7 {7649,407,52,24,2,2,2,2,1,1,1}
0xabf9 {31604,31604,63,63,3,3,2,2,1,1}
0xabfa {3890,3890,2,2,2,2,2,2,2,2}
0xabfb {569,569,26,26,2,2,2,2,1,1,1}
0xabfd {42971,175,49,27,2,2,2,2,1,1,1}
0xabfe {9255,348,2,2,2,2,2,2,1,1,1}
0xabff {4665,4665,2,2,2,2,1,1,1,1,1,1}
0xac01 {24548,24548,14,14}
0xac03 {65519,333,94,21,14}
0xac05 {4079,4079,68,16,4}
0xac06 {16367,369,51,10,10}
0xac07 {27543,27543,42,42,9,9}
0xac09 {64881,325,53,25,14}
0xac0b {31666,31666,83,83,3,3}
0xac0d {1006,1006,24,24,2,2}
0xac0e {2324,2324,46,46,13,13}
0xac0f {1622,634,34,34,12,7,1}
0xac11 {57321,553,27,15,6}
0xac13 {24557,24557,43,43,10,10}
0xac15 {314,314,10,10,6,6}
0xac16 {32751,32751,32,32,9,9}
0xac17 {57321,266,47,22,6,3,2}
0xac19 {32369,32369,83,83,3,3}
0xac1a {194,194,20,20,8,8}
0xac1b {1937,1937,50,16,12,2,2}
0xac1d {16367,352,32,13,13,2,2}
0xac1e {65519,47,47,26,11,6,2}
0xac1f {15224,15224,48,48,8,8,1,1}
0xac21 {9255,562,45,25,8}
0xac23 {28628,28628,9,9,5,5}
0xac25 {6116,6116,39,39,5,5}
0xac26 {32750,32750,36,36,13,13}
0xac27 {1349,234,39,32,7,7,5}
0xac29 {32750,32750,28,28,5,5}
0xac2b {42971,354,57,11,5,3,2}
0xac2d {13091,327,56,14,9,2,2}
0xac2e {57321,135,78,15,6,5,2}
0xac2f {4665,4665,19,19,9,9,2,2}
0xac31 {1007,1007,48,48,10,10}
0xac33 {64881,315,47,8,8,8,3}
0xac35 {1269,1269,31,31,12,2,2}
0xac36 {57321,338,26,15,13,2,2}
0xac37 {1154,1154,32,32,11,11,2,2}
0xac39 {13319,289,21,5,5,5,3}
0xac3a {239,65,11,11,11,7,2}
0xac3b {1379,1379,20,20,10,10,2,2}
0xac3d {68,68,14,14,6,6,2,2}
0xac3e {7649,7649,59,59,5,5,2,2}
0xac3f {7145,145,93,29,12,7,1,1,1}
0xac41 {13091,138,22,9,9}
0xac43 {30689,30689,17,17,6,6}
0xac45 {32748,32748,17,17,4,4}
0xac46 {4079,4079,54,54,6,6}
0xac47 {5099,5099,47,10,6,6,5}
0xac49 {1286,1286,28,28,6,6}
0xac4b {18429,429,28,28,6,3,3}
0xac4d {63441,243,94,12,12,5,4}
0xac4e {1004,76,35,8,4,4,4}
0xac4f {10906,10906,21,21,7,7,4,4}
0xac51 {28642,28642,65,65,8,8}
0xac53 {299,299,62,13,4,4,4}
0xac55 {16367,334,42,12,7,5,2}
0xac56 {63441,285,55,5,5,5,2}
0xac57 {32751,32751,69,69,6,6,2,2}
0xac59 {65519,97,53,11,4,4,3}
0xac5a {1349,231,88,29,15,7,2}
0xac5b {188,188,36,36,8,8,2,2}
0xac5d {32751,32751,45,45,4,4,2,2}
0xac5e {10906,10906,41,41,10,10,2,2}
0xac5f {7985,7985,36,11,11,6,2,2,1}
0xac61 {32751,32751,47,47,13,13}
0xac63 {16367,427,21,20,10,7,4}
0xac65 {201,201,22,22,9,6,3}
0xac66 {239,239,44,20,10,5,3}
0xac67 {32748,32748,49,49,8,8,3,3}
0xac69 {65519,443,47,9,6,5,3}
0xac6b {32751,32751,36,36,9,9,2,2}
0xac6d {23606,23606,30,30,2,2,2,2}
0xac6e {1349,1349,83,83,8,8,2,2}
0xac6f {65519,259,75,14,14,9,6,2,1}
0xac71 {494,324,67,16,8,8,4}
0xac73 {28642,28642,69,69,8,8,3,3}
0xac75 {30689,30689,62,62,4,4,2,2}
0xac76 {7796,7796,44,44,5,5,2,2}
0xac77 {21829,111,45,22,6,6,6,2,1}
0xac79 {2504,2504,34,34,5,5,3,3}
0xac7a {10779,10779,64,64,10,10,2,2}
0xac7b {21467,519,88,8,5,5,5,2,1}
0xac7d {13091,267,65,5,5,5,4,2,1}
0xac7e {4353,40,40,29,10,5,2,2,1}
0xac7f {7145,7145,95,95,9,9,1,1,1,1}
0xac81 {2154,2154,23,20,12}
0xac83 {614,614,44,44,9,9}
0xac85 {32751,32751,19,19,5,5}
0xac86 {7096,7096,32,32,5,5}
0xac87 {59039,595,29,18,5,5,5}
0xac89 {32748,32748,18,18,8,8}
0xac8b {4079,820,85,16,5,3,3}
0xac8d {3050,36,36,12,5,5,5}
0xac8e {63441,482,119,9,9,4,4}
0xac8f {32751,32751,62,62,5,5,4,4}
0xac91 {24557,24557,35,35,10,10}
0xac93 {1286,32,32,22,10,3,3}
0xac95 {65519,279,73,16,6,3,3}
0xac96 {1937,1937,22,16,8,5,3}
0xac97 {1804,1804,44,44,3,3,3,3}
0xac99 {64881,589,29,29,3,3,3}
0xac9a {241,241,241,35,10,8,3}
0xac9b {495,495,5,5,5,5,3,3}
0xac9d {32750,32750,11,11,11,11,3,3}
0xac9e {10219,10219,24,24,5,5,4,4}
0xac9f {16367,343,41,8,8,5,3,3,1}
0xaca1 {26654,26654,37,37,10,10}
0xaca3 {64881,614,85,35,5,5,5}
0xaca5 {65519,21,21,7,7,3,3}
0xaca6 {65519,292,58,13,9,7,3}
0xaca7 {12266,12266,33,33,5,5,3,3}
0xaca9 {749,749,29,29,3,3,3}
0xacab {32748,32748,50,50,3,3,2,2}
0xacad {32751,32751,27,27,7,7,2,2}
0xacae {1622,1622,61,61,9,9,2,2}
0xacaf {14306,286,44,5,5,3,2,2,2}
0xacb1 {21829,256,40,22,8,8,3}
0xacb3 {32369,32369,61,61,3,3,3,3}
0xacb5 {488,488,51,51,7,7,2,2}
0xacb6 {77,77,77,77,12,12,2,2}
0xacb7 {14306,224,26,12,6,3,3,2,2}
0xacb9 {9749,9749,17,17,3,3,3,3}
0xacba {31604,31604,27,27,11,11,2,2}
0xacbb {5339,123,26,3,3,3,3,2,2}
0xacbd {239,239,58,17,7,3,3,2,2}
0xacbe {21467,433,69,30,11,7,2,2,2}
0xacbf {294,294,20,20,7,7,2,2,1,1}
0xacc1 {4583,4583,69,69,3,3}
0xacc3 {2539,2539,57,10,9,5,3}
0xacc5 {47507,457,22,9,4,4,3}
0xacc6 {65519,245,104,28,6,5,3}
0xacc7 {28642,28642,71,71,6,6,3,3}
0xacc9 {65519,529,62,25,3,3,3}
0xaccb {7649,7649,50,50,3,3,3,3}
0xaccd {32748,32748,59,59,3,3,2,2}
0xacce {32369,32369,61,61,8,8,3,3}
0xaccf {65519,272,69,25,3,3,3,3,1}
0xacd1 {65519,465,76,31,6,6,3}
0xacd3 {4072,4072,18,18,9,9,3,3}
0xacd5 {47,47,47,47,3,3,2,2}
0xacd6 {10906,10906,76,76,10,10,2,2}
0xacd7 {47507,481,89,12,7,4,3,2,2}
0xacd9 {170,170,21,21,3,3,2,2}
0xacda {4583,4583,10,10,10,10,2,2}
0xacdb {21829,365,23,23,5,2,2,2,2}
0xacdd {7649,255,79,18,7,2,2,2,2}
0xacde {42971,741,51,30,11,5,5,2,2}
0xacdf {32751,32751,47,47,7,7,3,3,1,1}
0xace1 {365,365,114,29,10,7,3}
0xace3 {32751,32751,59,59,7,7,3,3}
0xace5 {10694,10694,45,45,3,3,3,3}
0xace6 {12266,12266,50,50,9,9,3,3}
0xace7 {65519,576,101,25,6,3,3,3,1}
0xace9 {1349,1349,48,48,4,4,3,3}
0xaceb {65519,562,55,13,6,3,3,2,2}
0xaced {59039,237,68,23,6,2,2,2,2}
0xacee {21829,421,56,18,7,7,4,2,2}
0xacef {404,404,6,6,6,6,3,3,1,1}
0xacf1 {16364,16364,46,46,7,7,3,3}
0xacf3 {10652,120,29,29,15,3,3,3,1}
0xacf5 {21829,201,32,31,5,4,3,2,2}
0xacf6 {59039,403,75,30,8,4,4,2,2}
0xacf7 {325,325,60,60,6,6,3,3,1,1}
0xacf9 {57321,59,59,28,3,3,3,3,1}
0xacfa {16367,448,89,9,6,5,2,2,2}
0xacfb {10906,10906,24,24,5,5,3,3,1,1}
0xacfd {7649,7649,39,39,8,8,3,3,1,1}
0xacfe {404,404,16,16,10,10,2,2,1,1}
0xacff {65519,445,43,21,3,3,1,1,1,1,1}
0xad01 {635,635,36,11,11}
0xad03 {32369,32369,64,64,8,8}
0xad05 {3050,3050,30,30,10,10}
0xad06 {4583,4583,49,49,5,5}
0xad07 {21829,562,61,7,7,7,2}
0xad09 {1319,1319,23,23,8,8}
0xad0b {2714,634,51,27,13,5,2}
0xad0d {1349,1349,6,6,6,2,2}
0xad0e {57321,573,36,25,6,5,2}
0xad0f {2028,2028,53,53,5,5,2,2}
0xad11 {32748,32748,60,60,7,7}
0xad13 {57321,203,45,27,6,5,4}
0xad15 {57321,381,102,24,6,5,2}
0xad16 {64881,578,91,5,5,4,2}
0xad17 {24557,24557,37,37,11,11,2,2}
0xad19 {16367,256,80,36,13,7,3}
0xad1b {10214,10214,24,24,7,7,2,2}
0xad1d {77,77,77,77,6,6,2,2}
0xad1e {3032,3032,20,20,8,8,2,2}
0xad1f {3053,275,29,9,8,8,2,2,1}
0xad21 {3554,3554,44,44,8,8}
0xad23 {64881,435,30,24,17,6,4}
0xad25 {21829,559,29,26,10,7,3}
0xad26 {365,365,114,20,8,5,3}
0xad27 {10906,10906,14,14,7,7,4,4}
0xad29 {614,614,40,10,9,7,3}
0xad2b {32751,32751,36,36,12,12,2,2}
0xad2d {480,480,16,16,6,6,2,2}
0xad2e {32751,32751,42,42,10,10,2,2}
0xad2f {449,449,30,24,14,5,2,2,2}
0xad31 {64881,85,85,9,9,8,3}
0xad33 {7604,7604,67,67,6,6,3,3}
0xad35 {32751,32751,26,26,8,8,2,2}
0xad36 {1286,1286,36,36,11,11,2,2}
0xad37 {21829,751,67,22,11,4,4,2,2}
0xad39 {32750,32750,66,66,10,10,3,3}
0xad3a {24557,24557,48,48,8,8,2,2}
0xad3b {57321,595,9,9,9,5,4,2,2}
0xad3d {16367,97,33,22,14,6,4,2,2}
0xad3e {65519,75,67,5,5,5,2,2,2}
0xad3f {47,47,20,20,9,9,2,2,1,1}
0xad41 {32750,32750,29,29,6,6}
0xad43 {47507,399,69,13,13,6,2}
0xad45 {4079,287,24,24,18,5,2}
0xad46 {64881,239,36,20,9,7,2}
0xad47 {32369,32369,18,18,7,7,2,2}
0xad49 {4758,160,64,14,13,5,3}
0xad4b {14264,14264,20,20,6,6,2,2}
0xad4d {7649,7649,28,28,6,6,2,2}
0xad4e {2126,2126,15,15,11,11,2,2}
0xad4f {1349,1349,41,30,8,8,2,2,2}
0xad51 {16367,378,62,7,7,5,2}
0xad53 {27543,27543,54,54,7,7,2,2}
0xad55 {32748,32748,48,48,2,2,2,2}
0xad56 {299,299,10,10,2,2,2,2}
0xad57 {63441,210,41,24,2,2,2,2,2}
0xad59 {1007,1007,36,36,3,3,2,2}
0xad5a {244,244,53,53,2,2,2,2}
0xad5b {65519,477,21,21,12,2,2,2,2}
0xad5d {57321,233,81,20,9,2,2,2,2}
0xad5e {7985,7985,37,9,2,2,2,2,2}
0xad5f {236,236,8,8,2,2,2,2,2,2}
0xad61 {7145,170,21,21,8,2,2}
0xad63 {314,314,32,32,13,13,2,2}
0xad65 {325,325,38,38,9,9,2,2}
0xad66 {30644,30644,23,23,11,11,2,2}
0xad67 {1769,1769,12,12,12,8,3,2,2}
0xad69 {4076,4076,27,27,9,9,2,2}
0xad6b {65519,265,80,19,15,2,2,2,2}
0xad6d {21829,396,23,2,2,2,2,2,2}
0xad6e {5099,5099,24,24,6,2,2,2,2}
