0x4000 {}
0x6455 {405,405,17,17,7,7}
0x6457 {78,78,78,11,7,5,5}
0x6459 {5446,5446,36,36,8,8}
0x645b {10780,445,50,17,9,5,4}
0x645d {12267,179,51,14,10,5,4}
0x645f {1101,1101,17,17,5,5,1,1}
0x6463 {5445,5445,53,53,8,8}
0x6465 {804,804,46,46,4,4}
0x6467 {1008,249,50,11,7,4,1}
0x6469 {15795,15795,28,28,8,8}
0x646b {7146,194,37,16,4,4,4}
0x646d {78,78,78,24,13,2,2}
0x646f {5446,5446,28,28,5,5,1,1}
0x6473 {3795,39,39,11,11,5,1}
0x6475 {10220,10220,25,4,4,4,4}
0x6477 {1509,1509,21,21,7,7,1,1}
0x6479 {24558,32,32,31,12,4,1}
0x647b {14314,14314,26,26,5,5,1,1}
0x647d {7097,7097,33,33,4,4,1,1}
0x647f {32752,558,15,15,1,1,1,1,1}
0x6483 {27544,96,32,9,9}
0x6485 {636,636,37,19,8}
0x6487 {16367,16367,16,16,8,8}
0x648b {615,615,59,59,5,5}
0x648d {1005,1005,32,32,9,9}
0x648f {32752,159,89,19,11,4,1}
0x6493 {8173,8173,28,28,4,4}
0x6495 {14314,14314,30,30,9,9}
0x6497 {24558,290,21,21,7,3,3}
0x6499 {12267,12267,30,30,3,3}
0x649b {32752,95,34,8,8,5,3}
0x649d {32752,546,62,17,10,6,3}
0x649f {14314,14314,26,26,5,5,1,1}
0x64a3 {2248,2248,11,11,6,6}
0x64a5 {16367,16367,22,22,4,4}
0x64a7 {30690,347,65,11,7,4,3}
0x64a9 {16368,16368,12,12,3,3}
0x64ab {1350,570,36,22,8,3,3}
0x64ad {32752,245,38,24,6,6,3}
0x64af {10653,10653,23,23,5,5,3,3}
0x64b3 {915,915,25,7,7,3,3}
0x64b5 {1008,1008,40,11,8,4,3}
0x64b7 {366,366,9,9,6,6,3,3}
0x64b9 {1770,189,33,24,9,3,3}
0x64bb {16367,16367,27,27,3,3,3,3}
0x64bd {1350,1350,24,24,4,4,3,3}
0x64bf {4666,324,22,22,10,6,1,1,1}
0x64c3 {3555,3555,24,24,7,7}
0x64c5 {1056,1056,15,15,8,8}
0x64c7 {4666,246,28,28,11,4,1}
0x64c9 {245,245,52,52,3,3}
0x64cb {32370,213,36,20,10,3,3}
0x64cd {300,300,11,11,3,3,3}
0x64cf {5100,5100,32,32,3,3,1,1}
0x64d3 {1518,126,38,7,6,3,3}
0x64d5 {4666,241,46,19,3,3,3}
0x64d7 {729,729,33,33,4,4,3,3}
0x64d9 {27544,488,20,16,3,3,3}
0x64db {853,853,29,29,7,7,2,2}
0x64dd {15315,15315,11,11,7,7,2,2}
0x64df {12267,319,23,18,9,6,1,1,1}
0x64e3 {32752,197,42,16,4,4,1}
0x64e5 {32752,234,43,13,11,3,3}
0x64e7 {11796,11796,43,43,9,9,1,1}
0x64e9 {24558,418,49,15,9,3,3}
0x64eb {1005,1005,32,32,8,8,3,3}
0x64ed {636,636,27,27,7,7,2,2}
0x64ef {30690,85,39,9,9,5,1,1,1}
0x64f3 {15826,15826,38,38,9,9,1,1}
0x64f5 {1509,1509,21,21,4,4,3,3}
0x64f7 {111,111,15,15,7,4,1,1,1}
0x64f9 {2248,2248,44,44,3,3,1,1}
0x64fb {24558,5,5,5,5,5,1,1,1}
0x64fd {4584,212,50,14,6,5,1,1,1}
0x64ff {16367,16367,39,39,1,1,1,1,1,1}
0x6503 {7986,118,27,10,9}
0x6505 {32370,255,63,7,7}
0x6507 {342,342,17,17,6,6}
0x650b {853,853,27,27,7,7}
0x650d {1005,1005,26,26,9,9}
0x650f {9750,302,42,16,15,5,1}
0x6513 {16368,16368,6,6,6,6}
0x6515 {16365,16365,33,33,7,7}
0x6517 {32752,210,29,16,12,4,4}
0x6519 {112,112,112,112,3,3}
0x651b {3795,167,9,9,4,4,4}
0x651d {804,336,23,7,7,4,4}
0x651f {1287,1287,24,24,10,10,1,1}
0x6523 {16367,16367,26,26,7,7}
0x6525 {14314,14314,30,30,4,4}
0x6527 {3555,329,25,6,6,4,3}
0x6529 {105,105,4,4,3,3}
0x652b {1008,1008,25,25,11,3,3}
0x652d {6462,716,16,7,7,4,3}
0x652f {16368,16368,34,34,4,4,3,3}
0x6533 {32752,353,28,20,3,3,3}
0x6535 {24558,88,51,16,3,3,3}
0x6537 {2325,2325,25,25,4,4,3,3}
0x6539 {32370,34,31,13,3,3,3}
0x653b {11796,11796,17,17,8,8,3,3}
0x653d {16367,16367,55,55,4,4,3,3}
0x653f {580,580,23,22,3,3,1,1,1}
0x6543 {300,300,30,30,6,6}
0x6545 {1287,1287,13,13,7,7}
0x6547 {32752,28,28,20,10,4,3}
0x654b {7890,532,13,13,7,3,3}
0x654d {1770,1770,19,19,3,3,3}
0x654f {4073,4073,41,41,3,3,3,3}
0x6553 {4080,281,11,11,3,3,3}
0x6555 {1008,1008,3,3,3,3,2}
0x6557 {1518,1518,30,30,3,3,2,2}
0x6559 {3891,191,3,3,3,3,3}
0x655b {16367,16367,29,29,5,5,2,2}
0x655d {15826,15826,34,34,6,6,2,2}
0x655f {32752,544,62,5,3,3,2,2,1}
0x6563 {440,180,42,15,6,6,3}
0x6565 {30690,227,49,15,3,3,3}
0x6567 {16367,16367,57,57,3,3,3,3}
0x6569 {4080,302,38,10,3,3,3}
0x656b {5340,5340,24,24,5,5,2,2}
0x656d {8173,8173,47,47,2,2,2,2}
0x656f {24558,22,22,5,5,5,3,2,1}
0x6573 {1005,1005,34,34,3,3,3,3}
0x6575 {16368,16368,7,7,7,7,2,2}
0x6577 {32752,232,31,15,6,3,3,2,1}
0x6579 {14307,14307,36,36,3,3,3,3}
0x657b {4584,186,49,19,6,3,3,2,1}
0x657d {7650,7650,36,7,7,4,3,2,1}
0x657f {13320,13320,23,23,3,3,1,1,1,1}
0x6583 {8169,8169,23,23,6,6}
0x6585 {300,300,23,23,6,6}
0x6587 {90,90,20,20,5,5,1}
0x658b {32752,108,31,11,9,3,3}
0x658d {32752,63,63,12,12,2,2}
0x658f {171,171,6,6,6,6,1,1}
0x6593 {24558,326,31,13,6,3,3}
0x6595 {32752,30,30,9,3,3,3}
0x6597 {615,615,17,17,3,3,3,3}
0x6599 {4584,172,3,3,3,3,3}
0x659b {15826,15826,26,26,8,8,2,2}
0x659d {10653,10653,36,36,9,9,2,2}
0x659f {32752,150,16,16,3,3,1,1,1}
0x65a3 {1008,1008,49,15,4,4,4}
0x65a5 {12267,293,45,20,5,5,3}
0x65a7 {16368,16368,46,46,5,5,3,3}
0x65ab {12267,12267,45,45,6,6,2,2}
0x65ad {14314,14314,24,24,2,2,2,2}
0x65af {326,326,48,23,8,5,3,2,1}
0x65b3 {3555,3555,45,45,6,6,2,2}
0x65b5 {16367,16367,43,43,2,2,2,2}
0x65b7 {7650,260,60,21,6,2,2,2,1}
0x65b9 {4080,4080,30,30,9,9,2,2}
0x65bb {580,580,50,14,5,2,2,2,1}
0x65bd {32752,340,6,6,6,2,2,2,1}
0x65bf {15733,15733,14,14,6,6,1,1,1,1}
0x65c3 {32752,213,16,16,9,3,1}
0x65c5 {326,326,66,15,8,3,3}
0x65c7 {1845,1845,33,33,6,6,1,1}
0x65cb {5446,5446,3,3,3,3,3,3}
0x65cd {15987,15987,16,16,6,6,2,2}
0x65cf {1007,73,41,13,8,3,1,1,1}
0x65d3 {15315,15315,35,35,5,5,3,3}
0x65d5 {4080,4080,38,38,7,7,2,2}
0x65d7 {4584,287,53,8,8,3,3,2,1}
0x65d9 {2029,2029,36,36,7,7,2,2}
0x65db {405,85,29,8,6,2,2,2,1}
0x65dd {4584,219,32,16,6,2,2,2,1}
0x65df {5446,5446,23,23,8,8,1,1,1,1}
0x65e3 {1518,1518,40,40,7,7,1,1}
0x65e5 {1001,1001,15,15,3,3,3,3}
0x65e7 {326,326,56,8,8,3,1,1,1}
0x65e9 {138,138,11,11,4,4,3,3}
0x65eb {1042,312,83,21,6,3,3,2,1}
0x65ed {2652,83,27,18,13,2,2,2,1}
0x65ef {14307,14307,27,27,4,4,1,1,1,1}
0x65f3 {32752,328,50,13,6,3,1,1,1}
0x65f5 {496,496,37,37,9,4,3,2,1}
0x65f7 {16368,16368,14,14,4,4,1,1,1,1}
0x65f9 {10220,10220,29,19,3,3,1,1,1}
0x65fb {5445,5445,50,50,6,6,1,1,1,1}
0x65fd {450,450,31,31,7,7,1,1,1,1}
0x65ff {24558,194,27,14,1,1,1,1,1,1,1}
0x6603 {4666,531,39,23,1}
0x6605 {10780,455,48,30,3}
0x6607 {237,237,9,9,1,1}
0x660b {5446,5446,24,24,9,9}
0x660d {1763,1763,13,13,2,2}
0x660f {24558,290,68,27,1,1,1}
0x6613 {3795,3795,37,37,9,9}
0x6615 {15826,15826,18,18,3,3}
0x6617 {48,48,21,11,10,8,1}
0x6619 {25,25,3,3,3,3}
0x661b {4080,581,52,12,12,2,1}
0x661d {24558,502,14,14,9,2,1}
0x661f {239,239,7,7,1,1,1,1}
0x6623 {14314,14314,10,10,10,10}
0x6625 {357,357,22,22,8,8}
0x6627 {10220,10220,21,12,10,4,1}
0x662b {3891,239,22,7,7,5,3}
0x662d {4666,422,40,7,7,2,2}
0x662f {16367,16367,27,27,8,8,1,1}
0x6633 {32370,86,64,14,3,3,1}
0x6635 {30690,289,60,7,3,2,2}
0x6637 {1518,1518,26,26,4,4,1,1}
0x6639 {7146,109,58,14,3,3,1}
0x663b {7605,7605,33,33,8,8,1,1}
0x663d {15826,15826,27,27,4,4,1,1}
0x663f {32752,206,21,21,1,1,1,1,1}
0x6643 {2029,2029,15,15,8,8}
0x6645 {1770,1770,31,31,8,8}
0x6647 {24558,287,14,14,5,4,1}
0x664b {27544,106,63,17,14,3,3}
0x664d {32752,140,45,16,3,3,3}
0x664f {5340,5340,28,28,3,3,1,1}
0x6653 {32752,230,53,12,3,3,3}
0x6655 {69,69,3,3,3,3,3}
0x6657 {16367,16367,34,34,3,3,3,3}
0x6659 {32752,446,3,3,3,3,3}
0x665b {240,240,20,20,5,5,2,2}
0x665d {8173,8173,49,49,6,6,2,2}
0x665f {1890,125,37,15,3,3,1,1,1}
0x6663 {24558,82,22,22,3,3,1}
0x6665 {1770,1770,3,3,3,3,3}
0x6667 {239,239,3,3,3,3,1,1}
0x666b {16367,16367,39,39,3,3,2,2}
0x666d {240,240,13,13,2,2,2,2}
0x666f {27544,266,29,14,3,3,1,1,1}
0x6673 {5446,5446,24,24,3,3,1,1}
0x6675 {15795,15795,38,38,3,3,2,2}
0x6677 {16,16,16,16,5,5,1,1,1}
0x6679 {195,195,3,3,3,3,1,1}
0x667b {32752,246,14,14,5,5,1,1,1}
0x667d {32752,286,39,12,3,3,1,1,1}
0x667f {153,153,3,3,1,1,1,1,1,1}
0x6683 {1005,1005,21,21,9,9}
0x6685 {2271,2271,32,32,6,6}
0x6687 {804,276,73,33,5,5,1}
0x668b {30690,260,21,15,4,4,4}
0x668d {24558,139,49,9,8,2,2}
0x668f {16365,16365,19,19,6,6,1,1}
0x6693 {32370,142,6,6,6,3,3}
0x6695 {32752,206,40,12,3,3,3}
0x6697 {450,450,31,31,5,5,3,3}
0x669b {419,419,23,23,8,8,2,2}
0x669d {5100,5100,23,23,6,6,2,2}
0x669f {24558,277,22,22,3,3,1,1,1}
0x66a3 {10220,10220,40,13,6,5,3}
0x66a5 {30690,373,33,6,3,3,3}
0x66a7 {12267,12267,46,46,3,3,3,3}
0x66ab {14314,14314,19,19,3,3,2,2}
0x66ad {1005,1005,27,27,2,2,2,2}
0x66af {48,48,48,6,3,3,3,2,1}
0x66b3 {4073,4073,30,30,3,3,2,2}
0x66b5 {1518,1518,30,30,2,2,2,2}
0x66b7 {4666,595,41,13,8,2,2,2,1}
0x66b9 {16367,16367,26,26,3,3,2,2}
0x66bb {24558,748,42,12,8,2,2,2,1}
0x66bd {4080,137,36,9,9,2,2,2,1}
0x66bf {16368,16368,14,14,3,3,1,1,1,1}
0x66c3 {32752,269,50,8,8,2,1}
0x66c5 {7986,328,61,9,9,2,2}
0x66c7 {13320,13320,52,52,6,6,1,1}
0x66cb {4077,4077,49,49,6,6,2,2}
0x66cd {5446,5446,6,6,2,2,2,2}
0x66cf {32752,176,32,12,3,3,1,1,1}
0x66d3 {15826,15826,22,22,8,8,2,2}
0x66d5 {8169,8169,31,31,2,2,2,2}
0x66d7 {12267,43,43,17,8,2,2,2,1}
0x66d9 {180,180,53,53,2,2,2,2}
0x66db {4666,293,22,2,2,2,2,2,1}
0x66dd {1007,165,25,2,2,2,2,2,1}
0x66df {615,615,16,16,8,8,1,1,1,1}
0x66e3 {1039,1039,33,33,8,8,1,1}
0x66e5 {14314,14314,19,19,7,7,2,2}
0x66e7 {32752,330,30,10,10,6,1,1,1}
0x66eb {32752,232,54,8,8,2,2,2,1}
0x66ed {1008,131,72,2,2,2,2,2,1}
0x66ef {180,180,34,34,8,8,1,1,1,1}
0x66f3 {195,195,14,14,6,6,1,1,1}
0x66f5 {32752,271,53,16,9,2,2,2,1}
0x66f7 {8173,8173,19,19,4,4,1,1,1,1}
0x66f9 {326,326,33,10,3,3,1,1,1}
0x66fb {1770,1770,37,37,7,7,1,1,1,1}
0x66fd {3051,3051,45,45,6,6,1,1,1,1}
0x66ff {32752,248,45,11,1,1,1,1,1,1,1}
0x6703 {16367,16367,20,20,1,1}
0x6705 {615,615,45,45,8,8}
0x6707 {30690,575,26,26,1,1,1}
0x670b {24558,428,62,5,5,3,1}
0x670d {1008,1008,48,5,5,2,1}
0x670f {342,342,25,25,1,1,1,1}
0x6713 {32752,148,32,12,6,5,1}
0x6715 {27544,190,62,11,9,5,3}
0x6717 {4077,4077,33,33,5,5,1,1}
0x671b {1056,1056,26,26,8,8,1,1}
0x671d {16367,16367,38,38,6,6,1,1}
0x671f {32370,308,17,17,1,1,1,1,1}
0x6723 {1770,410,34,20,8,5,1}
0x6725 {32370,421,20,6,6,3,3}
0x6727 {16368,16368,18,18,8,8,1,1}
0x672b {2713,2713,35,35,3,3,3,3}
0x672d {5446,5446,13,13,6,6,2,2}
0x672f {1845,1845,33,21,9,3,1,1,1}
0x6733 {48,48,21,21,3,3,1,1}
0x6735 {13005,13005,23,23,3,3,2,2}
0x6737 {4666,397,33,30,12,7,1,1,1}
0x6739 {114,114,114,114,3,3,1,1}
0x673b {1007,339,59,10,10,3,1,1,1}
0x673d {24558,185,38,16,11,5,1,1,1}
0x673f {5255,5255,41,41,1,1,1,1,1,1}
0x6743 {7890,436,56,22,11,3,1}
0x6745 {4584,317,74,8,4,4,4}
0x6747 {16367,16367,42,42,6,6,1,1}
0x674b {5446,5446,29,29,9,9,3,3}
0x674d {3033,3033,34,34,6,6,2,2}
0x674f {32752,150,52,5,5,3,1,1,1}
0x6753 {4325,4325,33,33,3,3,3,3}
0x6755 {16368,16368,46,46,3,3,2,2}
0x6757 {20,20,20,20,7,5,3,2,1}
0x675b {32370,114,14,9,7,2,2,2,1}
0x675d {32752,478,56,6,5,2,2,2,1}
0x675f {11796,11796,10,10,5,5,1,1,1,1}
0x6763 {5100,5100,24,24,6,6,1,1}
0x6765 {15987,15987,42,42,7,7,2,2}
0x6767 {7146,406,24,18,7,5,1,1,1}
0x676b {32752,156,68,9,6,2,2,2,1}
0x676d {2155,2155,35,2,2,2,2,2,1}
0x676f {7605,7605,18,18,5,5,1,1,1,1}
0x6773 {1008,184,44,22,10,3,1,1,1}
0x6775 {24558,221,39,17,11,2,2,2,1}
0x6777 {16368,16368,34,34,5,5,1,1,1,1}
0x6779 {32752,276,24,11,7,7,1,1,1}
0x677b {27,27,9,9,9,9,1,1,1,1}
0x677d {14314,14314,27,27,5,5,1,1,1,1}
0x677f {32752,298,15,15,1,1,1,1,1,1,1}
0x6783 {48,48,15,15,1,1,1}
0x6785 {300,300,49,8,8,6,1}
0x6787 {171,171,5,5,1,1,1,1}
0x678b {16367,16367,36,36,7,7,1,1}
0x678d {5446,5446,13,13,8,8,1,1}
0x678f {32752,387,15,15,1,1,1,1,1}
0x6793 {14314,14314,37,37,8,8,1,1}
0x6795 {3795,3795,10,10,3,3,3,3}
0x6797 {32752,39,35,9,7,3,1,1,1}
0x679b {1566,1566,51,9,7,7,1,1,1}
0x679d {9750,134,34,6,5,5,1,1,1}
0x679f {237,237,9,9,1,1,1,1,1,1}
0x67a3 {6117,6117,24,24,6,6,1,1}
0x67a5 {16368,16368,24,24,11,11,3,3}
0x67a7 {1518,168,42,9,7,3,1,1,1}
0x67ab {1890,1890,30,21,7,7,3,2,1}
0x67ad {3555,103,41,10,5,2,2,2,1}
0x67af {15826,15826,34,34,9,9,1,1,1,1}
0x67b3 {4584,149,29,5,5,5,1,1,1}
0x67b5 {1042,210,15,15,12,2,2,2,1}
0x67b7 {14307,14307,45,45,7,7,1,1,1,1}
0x67bb {5100,5100,43,43,5,5,1,1,1,1}
0x67bd {16365,16365,32,32,4,4,1,1,1,1}
0x67bf {7146,508,15,15,1,1,1,1,1,1,1}
0x67c3 {5446,5446,16,16,1,1,1,1}
0x67c5 {2365,2365,32,32,7,7,1,1}
0x67c7 {32752,336,43,12,1,1,1,1,1}
0x67cb {27544,113,13,10,9,3,1,1,1}
0x67cd {4666,296,27,24,3,3,1,1,1}
0x67cf {3795,3795,41,41,1,1,1,1,1,1}
0x67d3 {519,519,33,15,9,3,1,1,1}
0x67d5 {4666,162,38,28,3,3,3,2,1}
0x67d7 {5100,5100,18,18,8,8,1,1,1,1}
0x67db {1245,1245,34,34,5,5,1,1,1,1}
0x67dd {1518,1518,8,8,8,8,1,1,1,1}
0x67df {4080,141,53,18,1,1,1,1,1,1,1}
0x67e3 {32752,126,23,14,1,1,1,1,1}
0x67e5 {24558,38,20,9,3,3,1,1,1}
0x67e7 {97,97,7,7,1,1,1,1,1,1}
0x67eb {1518,1518,33,33,6,6,1,1,1,1}
0x67ed {16367,16367,27,27,6,6,1,1,1,1}
0x67ef {326,40,40,15,1,1,1,1,1,1,1}
0x67f3 {15795,15795,36,36,1,1,1,1,1,1}
0x67f5 {16368,16368,52,52,3,3,1,1,1,1}
0x67f7 {7650,425,43,13,1,1,1,1,1,1,1}
0x67f9 {9,9,3,3,1,1,1,1,1,1}
0x67fb {32752,136,62,8,1,1,1,1,1,1,1}
0x67fd {9750,112,47,12,1,1,1,1,1,1,1}
0x67ff {239,239,1,1,1,1,1,1,1,1,1,1}
0x6803 {15315,15315,32,32}
0x6805 {28,28,28,28}
0x6807 {440,180,42,20,1}
0x680b {6495,9,9,9,4}
0x680d {1008,190,27,2,2}
0x680f {48,48,48,48,1,1}
0x6813 {12267,253,42,18,8}
0x6815 {10220,10220,46,19,12}
0x6817 {2025,2025,34,34,8,8}
0x681b {5446,5446,33,33,2,2}
0x681d {12267,12267,36,36,2,2}
0x681f {32752,416,17,17,1,1,1}
0x6823 {4666,66,57,14,9}
0x6825 {300,300,60,9,7}
0x6827 {15826,15826,64,64,7,7}
0x682b {405,405,14,14,7,7}
0x682d {15826,15826,25,25,2,2}
0x682f {4584,54,19,16,8,7,1}
0x6833 {15826,15826,50,50,9,9}
0x6835 {8173,8173,6,6,2,2}
0x6837 {2652,160,48,6,6,2,1}
0x683b {32752,336,20,20,11,2,1}
0x683d {4080,135,70,22,6,2,1}
0x683f {14307,14307,32,32,1,1,1,1}
0x6843 {32752,142,44,8,8}
0x6845 {32752,100,50,6,6}
0x6847 {3051,3051,24,24,7,7}
0x684b {5446,5446,33,33,5,5}
0x684d {2029,2029,68,68,5,5}
0x684f {3795,111,43,7,7,5,1}
0x6853 {8173,8173,16,16,6,6}
0x6855 {11796,11796,20,20,6,6}
0x6857 {1770,1770,13,13,8,6,2}
0x685b {1566,1566,53,9,9,2,2}
0x685d {30690,176,72,28,5,2,2}
0x685f {1938,1938,23,23,6,6,1,1}
0x6863 {1518,1518,16,16,9,9}
0x6865 {14307,14307,24,24,9,9}
0x6867 {32752,500,39,11,7,5,1}
0x686b {32752,202,75,15,4,2,2}
0x686d {6117,193,51,2,2,2,2}
0x686f {1005,1005,28,28,9,9,1,1}
0x6873 {4080,22,22,18,8,3,1}
0x6875 {32370,221,51,15,14,2,2}
0x6877 {5446,5446,30,30,5,5,1,1}
0x687b {15795,15795,14,14,5,5,1,1}
0x687d {16368,16368,22,22,7,7,1,1}
0x687f {24558,403,15,15,1,1,1,1,1}
0x6883 {24558,259,33,28,8}
0x6887 {14314,14314,19,19,5,5}
0x688b {16367,16367,8,8,4,4}
0x688d {1518,1518,14,14,5,5}
0x688f {6462,461,24,16,9,7,1}
0x6893 {16368,16368,43,43,6,6}
0x6895 {915,915,5,5,5,5}
0x6897 {32752,267,36,23,9,4,4}
0x689b {1770,410,22,17,7,4,4}
0x689d {1350,570,42,18,5,5,4}
0x689f {861,861,39,39,6,6,1,1}
0x68a3 {16365,16365,24,24,4,4}
0x68a5 {15826,15826,9,9,8,8}
0x68a7 {1080,205,13,12,7,4,4}
0x68ab {4584,54,28,28,8,5,2}
0x68ad {32752,328,28,14,9,2,2}
0x68af {1690,1690,15,15,7,7,2,2}
0x68b3 {804,336,44,5,5,5,4}
0x68b5 {24558,191,41,23,9,2,2}
0x68b7 {419,419,23,23,7,7,2,2}
0x68bb {189,189,32,32,4,4,2,2}
0x68bd {3705,3705,33,33,5,5,2,2}
0x68bf {10780,124,44,18,4,4,1,1,1}
0x68c3 {13320,13320,20,20,9,9}
0x68c5 {189,189,8,8,8,8}
0x68c7 {326,326,19,17,8,4,1}
0x68cb {1128,1128,4,4,4,4,4}
0x68cd {32752,136,29,12,10,2,2}
0x68cf {16367,16367,17,17,9,9,1,1}
0x68d3 {10220,10220,50,24,4,3,3}
0x68d5 {258,52,23,18,5,2,2}
0x68d7 {240,240,16,16,4,4,2,2}
0x68db {7097,7097,15,15,2,2,2,2}
0x68dd {16368,16368,59,59,2,2,2,2}
0x68df {32752,559,10,10,4,4,1,1,1}
0x68e3 {4584,341,44,22,4,4,1}
0x68e5 {1518,293,42,30,4,4,4}
0x68e7 {3261,3261,31,31,6,6,1,1}
0x68eb {5340,5340,21,21,4,4,2,2}
0x68ed {5095,5095,37,37,2,2,2,2}
0x68ef {1287,1287,41,41,7,5,1,1,1}
0x68f3 {12267,12267,18,18,8,8,1,1}
0x68f5 {14314,14314,51,51,4,4,2,2}
0x68f7 {32752,60,36,16,10,4,1,1,1}
0x68fb {47,47,47,9,7,5,1,1,1}
0x68fd {24558,430,58,16,5,5,1,1,1}
0x68ff {16368,16368,44,44,1,1,1,1,1,1}
0x6903 {32752,506,46,9,7}
0x6907 {341,341,33,33,8,8}
0x690b {1350,1350,33,33,5,5}
0x690d {16367,16367,10,10,5,5}
0x690f {4666,240,51,13,6,5,1}
0x6913 {1763,1763,6,6,5,5}
0x6915 {5100,5100,20,20,8,8}
0x6917 {729,97,33,5,5,4,4}
0x691b {32752,278,59,8,4,4,4}
0x691d {10220,10220,50,11,9,5,4}
0x691f {16368,16368,36,36,6,6,1,1}
0x6923 {450,450,15,15,4,4}
0x6925 {249,249,22,22,3,3}
0x6927 {4080,232,52,6,6,3,3}
0x692b {32752,156,42,12,7,7,4}
0x692d {47,47,47,11,3,3,3}
0x692f {3891,3891,35,35,5,5,3,3}
0x6933 {7650,260,39,20,7,3,3}
0x6935 {32752,503,34,9,9,4,3}
0x6937 {5100,5100,21,21,4,4,3,3}
0x693b {16365,16365,31,31,3,3,3,3}
0x693d {5319,5319,34,34,5,5,3,3}
0x693f {1007,99,44,16,10,6,1,1,1}
0x6943 {729,729,19,19,7,7}
0x6947 {32752,206,34,15,11,4,4}
0x694b {4080,262,26,19,4,4,4}
0x694d {24558,100,34,8,8,4,3}
0x694f {3555,3555,35,35,9,9,3,3}
0x6953 {9750,106,35,13,13,3,3}
0x6955 {27544,116,41,14,3,3,2}
0x6957 {15987,15987,28,28,10,10,2,2}
0x695b {16368,16368,22,22,7,7,2,2}
0x695d {2029,2029,30,30,5,5,2,2}
0x695f {7650,7650,42,27,11,5,2,2,1}
0x6963 {4584,409,54,12,6,6,4}
0x6965 {4666,313,58,8,8,7,3}
0x6967 {1518,1518,25,25,5,5,3,3}
0x696b {5319,5319,45,45,4,4,2,2}
0x696d {16368,16368,13,13,2,2,2,2}
0x696f {1008,1008,28,16,6,6,3,2,1}
0x6973 {15826,15826,31,31,4,4,3,3}
0x6975 {12267,12267,7,7,6,6,2,2}
0x6977 {4584,116,75,20,5,4,4,2,1}
0x697b {7146,164,52,15,7,4,4,2,1}
0x697d {4584,150,24,5,5,4,3,2,1}
0x697f {1005,1005,21,21,4,4,1,1,1,1}
0x6983 {15826,15826,41,41,6,6}
0x6987 {24558,194,15,15,5,5,1}
0x698b {32752,233,60,17,7,4,4}
0x698d {9750,184,44,19,9,2,2}
0x698f {7097,7097,33,33,9,9,1,1}
0x6993 {32752,145,12,12,9,3,3}
0x6995 {12267,205,15,12,3,3,3}
0x6997 {16368,16368,58,58,6,6,3,3}
0x699b {3795,3795,22,22,9,9,2,2}
0x699d {16368,16368,30,30,6,6,2,2}
0x699f {27544,308,56,6,3,3,1,1,1}
0x69a3 {7146,487,40,12,4,3,3}
0x69a7 {715,715,12,12,3,3,3,3}
0x69ab {13320,13320,31,31,4,4,2,2}
0x69ad {6117,6117,36,36,2,2,2,2}
0x69af {32752,240,19,4,4,4,3,2,1}
0x69b3 {15733,15733,25,25,5,5,2,2}
0x69b5 {3555,3555,35,35,2,2,2,2}
0x69b7 {32370,127,8,8,7,2,2,2,1}
0x69bb {32752,354,66,18,9,2,2,2,1}
0x69bd {32752,288,52,14,8,2,2,2,1}
0x69bf {2031,2031,27,27,7,7,1,1,1,1}
0x69c3 {4080,143,31,5,5,3,1}
0x69c7 {15826,15826,32,32,8,8,1,1}
0x69cb {8173,8173,18,18,4,4,3,3}
0x69cd {5100,5100,20,20,8,8,2,2}
0x69cf {7890,247,45,15,9,3,1,1,1}
0x69d3 {258,258,3,3,3,3,3,3}
0x69d5 {237,237,11,11,5,5,2,2}
0x69d7 {258,50,31,10,7,3,3,2,1}
0x69db {3240,3240,19,12,10,2,2,2,1}
0x69dd {24558,181,60,15,13,2,2,2,1}
0x69df {16367,16367,10,10,6,6,1,1,1,1}
0x69e3 {15987,15987,19,19,7,7,1,1}
0x69e5 {45,45,8,8,5,5,3,3}
0x69e7 {330,330,23,23,12,3,1,1,1}
0x69eb {12267,407,52,9,8,3,3,2,1}
0x69ed {111,111,24,24,5,2,2,2,1}
0x69ef {750,750,28,28,8,8,1,1,1,1}
0x69f3 {32752,36,36,16,6,3,1,1,1}
0x69f5 {1008,206,44,26,6,6,3,2,1}
0x69f7 {10653,10653,48,48,6,6,1,1,1,1}
0x69fb {14314,14314,40,40,5,5,1,1,1,1}
0x69fd {16367,16367,26,26,5,5,1,1,1,1}
0x69ff {1320,1320,46,12,1,1,1,1,1,1,1}
0x6a03 {1007,263,21,21,10}
0x6a07 {1350,1350,16,16,9,9}
0x6a0b {15733,15733,22,22,7,7}
0x6a0d {16368,16368,16,16,2,2}
0x6a0f {4080,212,40,25,6,6,1}
0x6a13 {16368,16368,20,20,6,6}
0x6a15 {153,153,14,14,8,8}
0x6a17 {3795,67,41,13,11,5,2}
0x6a1b {12267,277,51,22,9,2,2}
0x6a1d {32752,170,10,10,5,2,2}
0x6a1f {16367,16367,27,27,8,8,1,1}
0x6a23 {12267,12267,46,46,5,5}
0x6a27 {4584,227,16,16,8,4,4}
0x6a2b {1008,150,75,14,6,5,2}
0x6a2d {24558,119,7,7,7,2,2}
0x6a2f {13320,13320,5,5,5,5,2,2}
0x6a33 {47,47,47,5,5,5,3}
0x6a35 {32752,135,49,18,7,2,2}
0x6a37 {8173,8173,17,17,9,9,2,2}
0x6a3b {4430,4430,13,13,6,6,2,2}
0x6a3d {16367,16367,42,42,5,5,2,2}
